"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","cumulative_mean","mobility_trend","latent_trend"
"109","Hawaii","linear_increase_sd","Past",2020-04-12,"cases",15,15,16,19,19,22,23,25,507,0.547369698133567,0.122631632066211
"110","Hawaii","linear_increase_sd","Past",2020-04-12,"cumulative_infections",2196,2220,2255,2553,2583,2747,2902,3034,NA,0.547369698133567,0.122631632066211
"111","Hawaii","linear_increase_sd","Past",2020-04-12,"deaths",1,1,1,2,1,1,2,2,32,0.547369698133567,0.122631632066211
"112","Hawaii","linear_increase_sd","Past",2020-04-13,"cases",15,15,15,18,18,19,20,24,524,0.557971938258063,0.112593804453098
"113","Hawaii","linear_increase_sd","Past",2020-04-13,"cumulative_infections",2223,2247,2283,2585,2614,2785,2936,3075,NA,0.557971938258063,0.112593804453098
"114","Hawaii","linear_increase_sd","Past",2020-04-13,"deaths",1,1,1,2,1,1,1,2,33,0.557971938258063,0.112593804453098
"115","Hawaii","linear_increase_sd","Past",2020-04-14,"cases",13,13,14,16,16,18,18,20,540,0.567883931404402,0.109410748084098
"116","Hawaii","linear_increase_sd","Past",2020-04-14,"cumulative_infections",2248,2271,2307,2613,2644,2817,2967,3111,NA,0.567883931404402,0.109410748084098
"117","Hawaii","linear_increase_sd","Past",2020-04-14,"deaths",1,1,1,2,1,2,2,2,35,0.567883931404402,0.109410748084098
"118","Hawaii","linear_increase_sd","Past",2020-04-15,"cases",12,13,13,15,14,17,17,18,555,0.646802355576905,0.103280888404589
"119","Hawaii","linear_increase_sd","Past",2020-04-15,"cumulative_infections",2271,2293,2328,2639,2670,2847,2996,3142,NA,0.646802355576905,0.103280888404589
"120","Hawaii","linear_increase_sd","Past",2020-04-15,"deaths",1,1,1,2,1,1,2,2,36,0.646802355576905,0.103280888404589
"121","Hawaii","linear_increase_sd","Past",2020-04-16,"cases",11,11,12,14,14,15,16,18,568,0.63602746604424,0.103280888404589
"122","Hawaii","linear_increase_sd","Past",2020-04-16,"cumulative_infections",2292,2314,2350,2664,2697,2878,3024,3174,NA,0.63602746604424,0.103280888404589
"123","Hawaii","linear_increase_sd","Past",2020-04-16,"deaths",1,1,1,2,1,1,2,2,37,0.63602746604424,0.103280888404589
