"location","sim_type","period","date","variable","var_type","value"
"Montana","linear_increase_sd","Past",2020-05-06,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-06,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-07,"daily_all_infections","lower_95",3
"Montana","linear_increase_sd","Past",2020-05-07,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-07,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-07,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-08,"daily_all_infections","lower_95",3
"Montana","linear_increase_sd","Past",2020-05-08,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-08,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-08,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-09,"daily_all_infections","lower_95",4
"Montana","linear_increase_sd","Past",2020-05-09,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-09,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-09,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-10,"daily_all_infections","lower_95",4
"Montana","linear_increase_sd","Past",2020-05-10,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-10,"daily_deaths","lower_95",0
"Montana","linear_increase_sd","Past",2020-05-10,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-11,"daily_all_infections","lower_95",4
"Montana","linear_increase_sd","Past",2020-05-11,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-11,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-11,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-12,"daily_all_infections","lower_95",6
"Montana","linear_increase_sd","Past",2020-05-12,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-12,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-12,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-13,"daily_all_infections","lower_95",5
"Montana","linear_increase_sd","Past",2020-05-13,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-13,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-13,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-14,"daily_all_infections","lower_95",7
"Montana","linear_increase_sd","Past",2020-05-14,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-14,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-14,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-15,"daily_all_infections","lower_95",7
"Montana","linear_increase_sd","Past",2020-05-15,"daily_cases","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-15,"daily_deaths","lower_95",0
"Montana","linear_increase_sd","Past",2020-05-15,"daily_hosps","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-16,"daily_all_infections","lower_95",9
"Montana","linear_increase_sd","Past",2020-05-16,"daily_cases","lower_95",2
"Montana","linear_increase_sd","Past",2020-05-16,"daily_deaths","lower_95",1
"Montana","linear_increase_sd","Past",2020-05-16,"daily_hosps","lower_95",1
