"location","sim_type","period","date","variable","var_type","value"
"West Virginia","linear_increase_sd","Past",2020-04-21,"daily_cases","lower_95",20
"West Virginia","linear_increase_sd","Past",2020-04-21,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-04-21,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-22,"daily_all_infections","lower_95",63
"West Virginia","linear_increase_sd","Past",2020-04-22,"daily_cases","lower_95",19
"West Virginia","linear_increase_sd","Past",2020-04-22,"daily_deaths","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-04-22,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-23,"daily_all_infections","lower_95",58
"West Virginia","linear_increase_sd","Past",2020-04-23,"daily_cases","lower_95",19
"West Virginia","linear_increase_sd","Past",2020-04-23,"daily_deaths","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-04-23,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-24,"daily_all_infections","lower_95",56
"West Virginia","linear_increase_sd","Past",2020-04-24,"daily_cases","lower_95",21
"West Virginia","linear_increase_sd","Past",2020-04-24,"daily_deaths","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-04-24,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-25,"daily_all_infections","lower_95",55
"West Virginia","linear_increase_sd","Past",2020-04-25,"daily_cases","lower_95",19
"West Virginia","linear_increase_sd","Past",2020-04-25,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-04-25,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-26,"daily_all_infections","lower_95",51
"West Virginia","linear_increase_sd","Past",2020-04-26,"daily_cases","lower_95",19
"West Virginia","linear_increase_sd","Past",2020-04-26,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-04-26,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-04-27,"daily_all_infections","lower_95",50
