"location","sim_type","period","date","variable","var_type","value"
"New Mexico","linear_increase_sd",NA,2020-05-24,"mobility_trend","mean_value",0.883536518744549
"New Mexico","linear_increase_sd","Past",2020-05-25,"daily_all_infections","mean_value",374
"New Mexico","linear_increase_sd","Past",2020-05-25,"daily_cases","mean_value",109
"New Mexico","linear_increase_sd","Past",2020-05-25,"daily_deaths","mean_value",8
"New Mexico","linear_increase_sd","Past",2020-05-25,"daily_hosps","mean_value",15
"New Mexico","linear_increase_sd",NA,2020-05-25,"latent_trend","mean_value",0.492779294893531
"New Mexico","linear_increase_sd",NA,2020-05-25,"mobility_trend","mean_value",0.887397304313374
"New Mexico","linear_increase_sd","Past",2020-05-26,"daily_all_infections","mean_value",386
"New Mexico","linear_increase_sd","Past",2020-05-26,"daily_cases","mean_value",113
"New Mexico","linear_increase_sd","Past",2020-05-26,"daily_deaths","mean_value",8
"New Mexico","linear_increase_sd","Past",2020-05-26,"daily_hosps","mean_value",15
"New Mexico","linear_increase_sd",NA,2020-05-26,"latent_trend","mean_value",0.508133125478127
"New Mexico","linear_increase_sd",NA,2020-05-26,"mobility_trend","mean_value",0.890064972977452
"New Mexico","linear_increase_sd","Past",2020-05-27,"daily_all_infections","mean_value",396
"New Mexico","linear_increase_sd","Past",2020-05-27,"daily_cases","mean_value",112
"New Mexico","linear_increase_sd","Past",2020-05-27,"daily_deaths","mean_value",8
"New Mexico","linear_increase_sd","Past",2020-05-27,"daily_hosps","mean_value",15
"New Mexico","linear_increase_sd",NA,2020-05-27,"latent_trend","mean_value",0.521250551700728
"New Mexico","linear_increase_sd",NA,2020-05-27,"mobility_trend","mean_value",0.891758348084135
"New Mexico","linear_increase_sd","Past",2020-05-28,"daily_all_infections","mean_value",410
"New Mexico","linear_increase_sd","Past",2020-05-28,"daily_cases","mean_value",115
"New Mexico","linear_increase_sd","Past",2020-05-28,"daily_deaths","mean_value",8
"New Mexico","linear_increase_sd","Past",2020-05-28,"daily_hosps","mean_value",14
"New Mexico","linear_increase_sd",NA,2020-05-28,"latent_trend","mean_value",0.531376441454095
"New Mexico","linear_increase_sd",NA,2020-05-28,"mobility_trend","mean_value",0.892688968464046
"New Mexico","linear_increase_sd","Past",2020-05-29,"daily_all_infections","mean_value",420
"New Mexico","linear_increase_sd","Past",2020-05-29,"daily_cases","mean_value",118
"New Mexico","linear_increase_sd","Past",2020-05-29,"daily_deaths","mean_value",8
"New Mexico","linear_increase_sd","Past",2020-05-29,"daily_hosps","mean_value",14
"New Mexico","linear_increase_sd",NA,2020-05-29,"latent_trend","mean_value",0.537775194879472
"New Mexico","linear_increase_sd",NA,2020-05-29,"mobility_trend","mean_value",0.893045472398865
"New Mexico","linear_increase_sd","Past",2020-05-30,"daily_all_infections","mean_value",430
"New Mexico","linear_increase_sd","Past",2020-05-30,"daily_cases","mean_value",119
"New Mexico","linear_increase_sd","Past",2020-05-30,"daily_deaths","mean_value",7
"New Mexico","linear_increase_sd","Past",2020-05-30,"daily_hosps","mean_value",14
"New Mexico","linear_increase_sd",NA,2020-05-30,"latent_trend","mean_value",0.539718642671576
"New Mexico","linear_increase_sd",NA,2020-05-30,"mobility_trend","mean_value",0.893000302113423
"New Mexico","linear_increase_sd","Past",2020-05-31,"daily_all_infections","mean_value",438
"New Mexico","linear_increase_sd","Past",2020-05-31,"daily_cases","mean_value",122
"New Mexico","linear_increase_sd","Past",2020-05-31,"daily_deaths","mean_value",8
"New Mexico","linear_increase_sd","Past",2020-05-31,"daily_hosps","mean_value",14
"New Mexico","linear_increase_sd",NA,2020-05-31,"latent_trend","mean_value",0.536468801608895
