"location","sim_type","period","date","variable","var_type","value"
"California","linear_increase_sd","Past",2020-05-13,"daily_all_infections","lower_95",6912
"California","linear_increase_sd","Past",2020-05-13,"daily_cases","lower_95",2192
"California","linear_increase_sd","Past",2020-05-13,"daily_deaths","lower_95",71
"California","linear_increase_sd","Past",2020-05-13,"daily_hosps","lower_95",243
"California","linear_increase_sd","Past",2020-05-14,"daily_all_infections","lower_95",7577
"California","linear_increase_sd","Past",2020-05-14,"daily_cases","lower_95",2256
"California","linear_increase_sd","Past",2020-05-14,"daily_deaths","lower_95",81
"California","linear_increase_sd","Past",2020-05-14,"daily_hosps","lower_95",249
"California","linear_increase_sd","Past",2020-05-15,"daily_all_infections","lower_95",6770
"California","linear_increase_sd","Past",2020-05-15,"daily_cases","lower_95",2246
"California","linear_increase_sd","Past",2020-05-15,"daily_deaths","lower_95",78
"California","linear_increase_sd","Past",2020-05-15,"daily_hosps","lower_95",254
"California","linear_increase_sd","Past",2020-05-16,"daily_all_infections","lower_95",7083
"California","linear_increase_sd","Past",2020-05-16,"daily_cases","lower_95",2286
"California","linear_increase_sd","Past",2020-05-16,"daily_deaths","lower_95",82
"California","linear_increase_sd","Past",2020-05-16,"daily_hosps","lower_95",260
"California","linear_increase_sd","Past",2020-05-17,"daily_all_infections","lower_95",6900
"California","linear_increase_sd","Past",2020-05-17,"daily_cases","lower_95",2234
"California","linear_increase_sd","Past",2020-05-17,"daily_deaths","lower_95",84
"California","linear_increase_sd","Past",2020-05-17,"daily_hosps","lower_95",262
"California","linear_increase_sd","Past",2020-05-18,"daily_all_infections","lower_95",7088
"California","linear_increase_sd","Past",2020-05-18,"daily_cases","lower_95",2245
"California","linear_increase_sd","Past",2020-05-18,"daily_deaths","lower_95",84
"California","linear_increase_sd","Past",2020-05-18,"daily_hosps","lower_95",264
"California","linear_increase_sd","Past",2020-05-19,"daily_all_infections","lower_95",6857
"California","linear_increase_sd","Past",2020-05-19,"daily_cases","lower_95",2313
"California","linear_increase_sd","Past",2020-05-19,"daily_deaths","lower_95",85
"California","linear_increase_sd","Past",2020-05-19,"daily_hosps","lower_95",266
"California","linear_increase_sd","Past",2020-05-20,"daily_all_infections","lower_95",7038
"California","linear_increase_sd","Past",2020-05-20,"daily_cases","lower_95",2414
"California","linear_increase_sd","Past",2020-05-20,"daily_deaths","lower_95",85
"California","linear_increase_sd","Past",2020-05-20,"daily_hosps","lower_95",268
"California","linear_increase_sd","Past",2020-05-21,"daily_all_infections","lower_95",6851
"California","linear_increase_sd","Past",2020-05-21,"daily_cases","lower_95",2371
"California","linear_increase_sd","Past",2020-05-21,"daily_deaths","lower_95",87
"California","linear_increase_sd","Past",2020-05-21,"daily_hosps","lower_95",268
"California","linear_increase_sd","Past",2020-05-22,"daily_all_infections","lower_95",6824
"California","linear_increase_sd","Past",2020-05-22,"daily_cases","lower_95",2379
"California","linear_increase_sd","Past",2020-05-22,"daily_deaths","lower_95",94
"California","linear_increase_sd","Past",2020-05-22,"daily_hosps","lower_95",268
"California","linear_increase_sd","Past",2020-05-23,"daily_all_infections","lower_95",7362
"California","linear_increase_sd","Past",2020-05-23,"daily_cases","lower_95",2262
"California","linear_increase_sd","Past",2020-05-23,"daily_deaths","lower_95",91
"California","linear_increase_sd","Past",2020-05-23,"daily_hosps","lower_95",271
"California","linear_increase_sd","Past",2020-05-24,"daily_all_infections","lower_95",7628
"California","linear_increase_sd","Past",2020-05-24,"daily_cases","lower_95",2405
"California","linear_increase_sd","Past",2020-05-24,"daily_deaths","lower_95",89
"California","linear_increase_sd","Past",2020-05-24,"daily_hosps","lower_95",271
"California","linear_increase_sd","Past",2020-05-25,"daily_all_infections","lower_95",7867
"California","linear_increase_sd","Past",2020-05-25,"daily_cases","lower_95",2199
"California","linear_increase_sd","Past",2020-05-25,"daily_deaths","lower_95",93
"California","linear_increase_sd","Past",2020-05-25,"daily_hosps","lower_95",271
"California","linear_increase_sd","Past",2020-05-26,"daily_all_infections","lower_95",8146
"California","linear_increase_sd","Past",2020-05-26,"daily_cases","lower_95",2131
"California","linear_increase_sd","Past",2020-05-26,"daily_deaths","lower_95",92
"California","linear_increase_sd","Past",2020-05-26,"daily_hosps","lower_95",272
"California","linear_increase_sd","Past",2020-05-27,"daily_all_infections","lower_95",8126
"California","linear_increase_sd","Past",2020-05-27,"daily_cases","lower_95",2238
"California","linear_increase_sd","Past",2020-05-27,"daily_deaths","lower_95",98
"California","linear_increase_sd","Past",2020-05-27,"daily_hosps","lower_95",273
"California","linear_increase_sd","Past",2020-05-28,"daily_all_infections","lower_95",8755
"California","linear_increase_sd","Past",2020-05-28,"daily_cases","lower_95",2403
"California","linear_increase_sd","Past",2020-05-28,"daily_deaths","lower_95",92
"California","linear_increase_sd","Past",2020-05-28,"daily_hosps","lower_95",270
"California","linear_increase_sd","Past",2020-05-29,"daily_all_infections","lower_95",9639
"California","linear_increase_sd","Past",2020-05-29,"daily_cases","lower_95",2538
"California","linear_increase_sd","Past",2020-05-29,"daily_deaths","lower_95",98
"California","linear_increase_sd","Past",2020-05-29,"daily_hosps","lower_95",269
"California","linear_increase_sd","Past",2020-05-30,"daily_all_infections","lower_95",9524
"California","linear_increase_sd","Past",2020-05-30,"daily_cases","lower_95",2564
"California","linear_increase_sd","Past",2020-05-30,"daily_deaths","lower_95",101
"California","linear_increase_sd","Past",2020-05-30,"daily_hosps","lower_95",274
"California","linear_increase_sd","Past",2020-05-31,"daily_all_infections","lower_95",10720
"California","linear_increase_sd","Past",2020-05-31,"daily_cases","lower_95",2472
"California","linear_increase_sd","Past",2020-05-31,"daily_deaths","lower_95",90
"California","linear_increase_sd","Past",2020-05-31,"daily_hosps","lower_95",277
"California","linear_increase_sd","Past",2020-06-01,"daily_all_infections","lower_95",11321
"California","linear_increase_sd","Past",2020-06-01,"daily_cases","lower_95",2762
"California","linear_increase_sd","Past",2020-06-01,"daily_deaths","lower_95",90
"California","linear_increase_sd","Past",2020-06-01,"daily_hosps","lower_95",281
"California","linear_increase_sd","Past",2020-06-02,"daily_all_infections","lower_95",9858
"California","linear_increase_sd","Past",2020-06-02,"daily_cases","lower_95",3152
"California","linear_increase_sd","Past",2020-06-02,"daily_deaths","lower_95",99
"California","linear_increase_sd","Past",2020-06-02,"daily_hosps","lower_95",285
"California","linear_increase_sd","Past",2020-06-03,"daily_all_infections","lower_95",11037
"California","linear_increase_sd","Past",2020-06-03,"daily_cases","lower_95",2983
"California","linear_increase_sd","Past",2020-06-03,"daily_deaths","lower_95",99
"California","linear_increase_sd","Past",2020-06-03,"daily_hosps","lower_95",293
