"variable","sim_type","location","days_ahead","conf","percent_coverage","percent_coverage_roll","n"
"daily_deaths","status_quo","Georgia",16,80,0.532608695652174,0.652173913043478,92
"daily_deaths","status_quo","Georgia",16,90,0.608695652173913,0.83695652173913,92
"daily_deaths","status_quo","Georgia",16,95,0.717391304347826,0.923913043478261,92
"daily_deaths","status_quo","Georgia",17,80,0.554347826086957,0.641304347826087,92
"daily_deaths","status_quo","Georgia",17,90,0.684782608695652,0.815217391304348,92
"daily_deaths","status_quo","Georgia",17,95,0.771739130434783,0.902173913043478,92
"daily_deaths","status_quo","Georgia",18,80,0.510869565217391,0.684782608695652,92
"daily_deaths","status_quo","Georgia",18,90,0.619565217391304,0.815217391304348,92
"daily_deaths","status_quo","Georgia",18,95,0.739130434782609,0.902173913043478,92
"daily_deaths","status_quo","Georgia",19,80,0.58695652173913,0.673913043478261,92
"daily_deaths","status_quo","Georgia",19,90,0.66304347826087,0.793478260869565,92
"daily_deaths","status_quo","Georgia",19,95,0.760869565217391,0.880434782608696,92
"daily_deaths","status_quo","Georgia",20,80,0.478260869565217,0.66304347826087,92
"daily_deaths","status_quo","Georgia",20,90,0.619565217391304,0.75,92
"daily_deaths","status_quo","Georgia",20,95,0.728260869565217,0.858695652173913,92
"daily_deaths","status_quo","Georgia",21,80,0.619565217391304,0.673913043478261,92
"daily_deaths","status_quo","Georgia",21,90,0.75,0.793478260869565,92
"daily_deaths","status_quo","Georgia",21,95,0.793478260869565,0.880434782608696,92
"daily_deaths","status_quo","Georgia",22,80,0.597826086956522,0.673913043478261,92
"daily_deaths","status_quo","Georgia",22,90,0.66304347826087,0.793478260869565,92
"daily_deaths","status_quo","Georgia",22,95,0.782608695652174,0.869565217391304,92
"daily_deaths","status_quo","Georgia",23,80,0.510869565217391,0.684782608695652,92
"daily_deaths","status_quo","Georgia",23,90,0.608695652173913,0.782608695652174,92
"daily_deaths","status_quo","Georgia",23,95,0.717391304347826,0.869565217391304,92
"daily_deaths","status_quo","Georgia",24,80,0.510869565217391,0.695652173913043,92
"daily_deaths","status_quo","Georgia",24,90,0.652173913043478,0.793478260869565,92
"daily_deaths","status_quo","Georgia",24,95,0.760869565217391,0.891304347826087,92
"daily_deaths","status_quo","Georgia",25,80,0.532608695652174,0.706521739130435,92
"daily_deaths","status_quo","Georgia",25,90,0.66304347826087,0.782608695652174,92
"daily_deaths","status_quo","Georgia",25,95,0.739130434782609,0.869565217391304,92
"daily_deaths","status_quo","Georgia",26,80,0.608695652173913,0.717391304347826,92
"daily_deaths","status_quo","Georgia",26,90,0.75,0.771739130434783,92
"daily_deaths","status_quo","Georgia",26,95,0.804347826086957,0.869565217391304,92
"daily_deaths","status_quo","Georgia",27,80,0.521739130434783,0.673913043478261,92
"daily_deaths","status_quo","Georgia",27,90,0.652173913043478,0.771739130434783,92
"daily_deaths","status_quo","Georgia",27,95,0.728260869565217,0.858695652173913,92
"daily_deaths","status_quo","Georgia",28,80,0.554347826086957,0.66304347826087,92
"daily_deaths","status_quo","Georgia",28,90,0.684782608695652,0.760869565217391,92
"daily_deaths","status_quo","Georgia",28,95,0.771739130434783,0.83695652173913,92
"daily_deaths","status_quo","Hawaii",0,80,0.26530612244898,0.979591836734694,49
"daily_deaths","status_quo","Hawaii",0,90,0.333333333333333,0.96078431372549,51
"daily_deaths","status_quo","Hawaii",0,95,0.372549019607843,0.96078431372549,51
"daily_deaths","status_quo","Hawaii",1,80,0.357142857142857,0.892857142857143,84
"daily_deaths","status_quo","Hawaii",1,90,0.386363636363636,0.875,88
"daily_deaths","status_quo","Hawaii",1,95,0.397727272727273,0.875,88
"daily_deaths","status_quo","Hawaii",2,80,0.5,0.880952380952381,84
"daily_deaths","status_quo","Hawaii",2,90,0.488636363636364,0.875,88
"daily_deaths","status_quo","Hawaii",2,95,0.5,0.875,88
"daily_deaths","status_quo","Hawaii",3,80,0.404761904761905,0.869047619047619,84
"daily_deaths","status_quo","Hawaii",3,90,0.431818181818182,0.852272727272727,88
"daily_deaths","status_quo","Hawaii",3,95,0.443181818181818,0.863636363636364,88
"daily_deaths","status_quo","Hawaii",4,80,0.364705882352941,0.882352941176471,85
"daily_deaths","status_quo","Hawaii",4,90,0.431818181818182,0.886363636363636,88
"daily_deaths","status_quo","Hawaii",4,95,0.431818181818182,0.886363636363636,88
"daily_deaths","status_quo","Hawaii",5,80,0.333333333333333,0.885057471264368,87
"daily_deaths","status_quo","Hawaii",5,90,0.370786516853933,0.898876404494382,89
"daily_deaths","status_quo","Hawaii",5,95,0.382022471910112,0.910112359550562,89
"daily_deaths","status_quo","Hawaii",6,80,0.370786516853933,0.865168539325843,89
"daily_deaths","status_quo","Hawaii",6,90,0.449438202247191,0.898876404494382,89
"daily_deaths","status_quo","Hawaii",6,95,0.460674157303371,0.898876404494382,89
"daily_deaths","status_quo","Hawaii",7,80,0.303370786516854,0.865168539325843,89
"daily_deaths","status_quo","Hawaii",7,90,0.377777777777778,0.9,90
"daily_deaths","status_quo","Hawaii",7,95,0.388888888888889,0.911111111111111,90
"daily_deaths","status_quo","Hawaii",8,80,0.359550561797753,0.887640449438202,89
"daily_deaths","status_quo","Hawaii",8,90,0.422222222222222,0.9,90
"daily_deaths","status_quo","Hawaii",8,95,0.422222222222222,0.911111111111111,90
"daily_deaths","status_quo","Hawaii",9,80,0.366666666666667,0.9,90
"daily_deaths","status_quo","Hawaii",9,90,0.433333333333333,0.9,90
"daily_deaths","status_quo","Hawaii",9,95,0.455555555555556,0.9,90
"daily_deaths","status_quo","Hawaii",10,80,0.455555555555556,0.888888888888889,90
"daily_deaths","status_quo","Hawaii",10,90,0.488888888888889,0.888888888888889,90
"daily_deaths","status_quo","Hawaii",10,95,0.5,0.9,90
"daily_deaths","status_quo","Hawaii",11,80,0.404494382022472,0.887640449438202,89
"daily_deaths","status_quo","Hawaii",11,90,0.444444444444444,0.911111111111111,90
"daily_deaths","status_quo","Hawaii",11,95,0.466666666666667,0.922222222222222,90
"daily_deaths","status_quo","Hawaii",12,80,0.382022471910112,0.887640449438202,89
"daily_deaths","status_quo","Hawaii",12,90,0.466666666666667,0.9,90
"daily_deaths","status_quo","Hawaii",12,95,0.477777777777778,0.922222222222222,90
"daily_deaths","status_quo","Hawaii",13,80,0.348314606741573,0.887640449438202,89
"daily_deaths","status_quo","Hawaii",13,90,0.444444444444444,0.922222222222222,90
"daily_deaths","status_quo","Hawaii",13,95,0.466666666666667,0.944444444444444,90
"daily_deaths","status_quo","Hawaii",14,80,0.238636363636364,0.886363636363636,88
"daily_deaths","status_quo","Hawaii",14,90,0.359550561797753,0.932584269662921,89
"daily_deaths","status_quo","Hawaii",14,95,0.415730337078652,0.966292134831461,89
"daily_deaths","status_quo","Hawaii",15,80,0.340909090909091,0.897727272727273,88
"daily_deaths","status_quo","Hawaii",15,90,0.443181818181818,0.954545454545455,88
"daily_deaths","status_quo","Hawaii",15,95,0.465909090909091,0.977272727272727,88
"daily_deaths","status_quo","Hawaii",16,80,0.367816091954023,0.862068965517241,87
"daily_deaths","status_quo","Hawaii",16,90,0.443181818181818,0.943181818181818,88
"daily_deaths","status_quo","Hawaii",16,95,0.460674157303371,0.943820224719101,89
"daily_deaths","status_quo","Hawaii",17,80,0.333333333333333,0.850574712643678,87
"daily_deaths","status_quo","Hawaii",17,90,0.409090909090909,0.897727272727273,88
"daily_deaths","status_quo","Hawaii",17,95,0.409090909090909,0.920454545454545,88
"daily_deaths","status_quo","Hawaii",18,80,0.379310344827586,0.862068965517241,87
"daily_deaths","status_quo","Hawaii",18,90,0.505747126436782,0.896551724137931,87
"daily_deaths","status_quo","Hawaii",18,95,0.551724137931034,0.931034482758621,87
"daily_deaths","status_quo","Hawaii",19,80,0.333333333333333,0.839080459770115,87
"daily_deaths","status_quo","Hawaii",19,90,0.431818181818182,0.886363636363636,88
"daily_deaths","status_quo","Hawaii",19,95,0.477272727272727,0.920454545454545,88
"daily_deaths","status_quo","Hawaii",20,80,0.28735632183908,0.827586206896552,87
"daily_deaths","status_quo","Hawaii",20,90,0.367816091954023,0.896551724137931,87
"daily_deaths","status_quo","Hawaii",20,95,0.402298850574713,0.919540229885057,87
"daily_deaths","status_quo","Hawaii",21,80,0.252873563218391,0.816091954022989,87
"daily_deaths","status_quo","Hawaii",21,90,0.298850574712644,0.896551724137931,87
"daily_deaths","status_quo","Hawaii",21,95,0.344827586206897,0.908045977011494,87
"daily_deaths","status_quo","Hawaii",22,80,0.275862068965517,0.758620689655172,87
"daily_deaths","status_quo","Hawaii",22,90,0.344827586206897,0.896551724137931,87
"daily_deaths","status_quo","Hawaii",22,95,0.390804597701149,0.919540229885057,87
"daily_deaths","status_quo","Hawaii",23,80,0.35632183908046,0.747126436781609,87
"daily_deaths","status_quo","Hawaii",23,90,0.448275862068966,0.873563218390805,87
"daily_deaths","status_quo","Hawaii",23,95,0.494252873563218,0.919540229885057,87
"daily_deaths","status_quo","Hawaii",24,80,0.325581395348837,0.755813953488372,86
"daily_deaths","status_quo","Hawaii",24,90,0.425287356321839,0.908045977011494,87
"daily_deaths","status_quo","Hawaii",24,95,0.431818181818182,0.931818181818182,88
"daily_deaths","status_quo","Hawaii",25,80,0.341176470588235,0.752941176470588,85
"daily_deaths","status_quo","Hawaii",25,90,0.431818181818182,0.863636363636364,88
"daily_deaths","status_quo","Hawaii",25,95,0.443181818181818,0.875,88
"daily_deaths","status_quo","Hawaii",26,80,0.352941176470588,0.776470588235294,85
"daily_deaths","status_quo","Hawaii",26,90,0.430232558139535,0.848837209302326,86
"daily_deaths","status_quo","Hawaii",26,95,0.453488372093023,0.906976744186046,86
"daily_deaths","status_quo","Hawaii",27,80,0.290697674418605,0.790697674418605,86
"daily_deaths","status_quo","Hawaii",27,90,0.379310344827586,0.873563218390805,87
"daily_deaths","status_quo","Hawaii",27,95,0.390804597701149,0.919540229885057,87
"daily_deaths","status_quo","Hawaii",28,80,0.176470588235294,0.776470588235294,85
"daily_deaths","status_quo","Hawaii",28,90,0.275862068965517,0.862068965517241,87
"daily_deaths","status_quo","Hawaii",28,95,0.310344827586207,0.896551724137931,87
"daily_deaths","status_quo","Idaho",0,80,0.480769230769231,0.980769230769231,52
"daily_deaths","status_quo","Idaho",0,90,0.596153846153846,1,52
"daily_deaths","status_quo","Idaho",0,95,0.615384615384615,1,52
"daily_deaths","status_quo","Idaho",1,80,0.433333333333333,0.966666666666667,90
"daily_deaths","status_quo","Idaho",1,90,0.555555555555556,1,90
"daily_deaths","status_quo","Idaho",1,95,0.588888888888889,1,90
"daily_deaths","status_quo","Idaho",2,80,0.544444444444444,0.977777777777778,90
"daily_deaths","status_quo","Idaho",2,90,0.611111111111111,1,90
"daily_deaths","status_quo","Idaho",2,95,0.644444444444444,1,90
"daily_deaths","status_quo","Idaho",3,80,0.466666666666667,0.977777777777778,90
"daily_deaths","status_quo","Idaho",3,90,0.566666666666667,1,90
"daily_deaths","status_quo","Idaho",3,95,0.622222222222222,1,90
"daily_deaths","status_quo","Idaho",4,80,0.5,0.966666666666667,90
"daily_deaths","status_quo","Idaho",4,90,0.622222222222222,1,90
"daily_deaths","status_quo","Idaho",4,95,0.644444444444444,1,90
"daily_deaths","status_quo","Idaho",5,80,0.455555555555556,0.933333333333333,90
"daily_deaths","status_quo","Idaho",5,90,0.577777777777778,1,90
"daily_deaths","status_quo","Idaho",5,95,0.6,1,90
"daily_deaths","status_quo","Idaho",6,80,0.455555555555556,0.933333333333333,90
"daily_deaths","status_quo","Idaho",6,90,0.544444444444444,1,90
"daily_deaths","status_quo","Idaho",6,95,0.566666666666667,1,90
"daily_deaths","status_quo","Idaho",7,80,0.450549450549451,0.901098901098901,91
"daily_deaths","status_quo","Idaho",7,90,0.571428571428571,0.967032967032967,91
"daily_deaths","status_quo","Idaho",7,95,0.648351648351648,0.989010989010989,91
"daily_deaths","status_quo","Idaho",8,80,0.43956043956044,0.901098901098901,91
"daily_deaths","status_quo","Idaho",8,90,0.538461538461538,0.956043956043956,91
"daily_deaths","status_quo","Idaho",8,95,0.582417582417582,0.967032967032967,91
"daily_deaths","status_quo","Idaho",9,80,0.472527472527473,0.857142857142857,91
"daily_deaths","status_quo","Idaho",9,90,0.549450549450549,0.956043956043956,91
"daily_deaths","status_quo","Idaho",9,95,0.626373626373626,0.978021978021978,91
"daily_deaths","status_quo","Idaho",10,80,0.505494505494505,0.879120879120879,91
"daily_deaths","status_quo","Idaho",10,90,0.615384615384615,0.923076923076923,91
"daily_deaths","status_quo","Idaho",10,95,0.67032967032967,0.956043956043956,91
"daily_deaths","status_quo","Idaho",11,80,0.433333333333333,0.844444444444444,90
"daily_deaths","status_quo","Idaho",11,90,0.571428571428571,0.89010989010989,91
"daily_deaths","status_quo","Idaho",11,95,0.637362637362637,0.934065934065934,91
"daily_deaths","status_quo","Idaho",12,80,0.417582417582418,0.857142857142857,91
"daily_deaths","status_quo","Idaho",12,90,0.483516483516484,0.912087912087912,91
"daily_deaths","status_quo","Idaho",12,95,0.527472527472527,0.934065934065934,91
"daily_deaths","status_quo","Idaho",13,80,0.43956043956044,0.835164835164835,91
"daily_deaths","status_quo","Idaho",13,90,0.494505494505495,0.901098901098901,91
"daily_deaths","status_quo","Idaho",13,95,0.571428571428571,0.945054945054945,91
"daily_deaths","status_quo","Idaho",14,80,0.415730337078652,0.865168539325843,89
"daily_deaths","status_quo","Idaho",14,90,0.471910112359551,0.921348314606742,89
"daily_deaths","status_quo","Idaho",14,95,0.588888888888889,0.944444444444444,90
"daily_deaths","status_quo","Idaho",15,80,0.426966292134831,0.775280898876405,89
"daily_deaths","status_quo","Idaho",15,90,0.527472527472527,0.879120879120879,91
"daily_deaths","status_quo","Idaho",15,95,0.571428571428571,0.912087912087912,91
"daily_deaths","status_quo","Idaho",16,80,0.522727272727273,0.818181818181818,88
"daily_deaths","status_quo","Idaho",16,90,0.6,0.877777777777778,90
"daily_deaths","status_quo","Idaho",16,95,0.666666666666667,0.933333333333333,90
"daily_deaths","status_quo","Idaho",17,80,0.49438202247191,0.775280898876405,89
"daily_deaths","status_quo","Idaho",17,90,0.611111111111111,0.866666666666667,90
"daily_deaths","status_quo","Idaho",17,95,0.633333333333333,0.9,90
"daily_deaths","status_quo","Idaho",18,80,0.471910112359551,0.741573033707865,89
"daily_deaths","status_quo","Idaho",18,90,0.584269662921348,0.831460674157303,89
"daily_deaths","status_quo","Idaho",18,95,0.617977528089888,0.910112359550562,89
"daily_deaths","status_quo","Idaho",19,80,0.431818181818182,0.75,88
"daily_deaths","status_quo","Idaho",19,90,0.488888888888889,0.833333333333333,90
"daily_deaths","status_quo","Idaho",19,95,0.588888888888889,0.9,90
"daily_deaths","status_quo","Idaho",20,80,0.454545454545455,0.75,88
"daily_deaths","status_quo","Idaho",20,90,0.534090909090909,0.829545454545455,88
"daily_deaths","status_quo","Idaho",20,95,0.556818181818182,0.897727272727273,88
"daily_deaths","status_quo","Idaho",21,80,0.465909090909091,0.761363636363636,88
"daily_deaths","status_quo","Idaho",21,90,0.533333333333333,0.822222222222222,90
"daily_deaths","status_quo","Idaho",21,95,0.588888888888889,0.866666666666667,90
"daily_deaths","status_quo","Idaho",22,80,0.488636363636364,0.75,88
"daily_deaths","status_quo","Idaho",22,90,0.534090909090909,0.840909090909091,88
"daily_deaths","status_quo","Idaho",22,95,0.590909090909091,0.875,88
"daily_deaths","status_quo","Idaho",23,80,0.454545454545455,0.715909090909091,88
"daily_deaths","status_quo","Idaho",23,90,0.528089887640449,0.842696629213483,89
"daily_deaths","status_quo","Idaho",23,95,0.595505617977528,0.887640449438202,89
"daily_deaths","status_quo","Idaho",24,80,0.517241379310345,0.758620689655172,87
"daily_deaths","status_quo","Idaho",24,90,0.556818181818182,0.818181818181818,88
"daily_deaths","status_quo","Idaho",24,95,0.590909090909091,0.863636363636364,88
"daily_deaths","status_quo","Idaho",25,80,0.418604651162791,0.767441860465116,86
"daily_deaths","status_quo","Idaho",25,90,0.522727272727273,0.829545454545455,88
"daily_deaths","status_quo","Idaho",25,95,0.602272727272727,0.875,88
"daily_deaths","status_quo","Idaho",26,80,0.409090909090909,0.738636363636364,88
"daily_deaths","status_quo","Idaho",26,90,0.51685393258427,0.820224719101124,89
"daily_deaths","status_quo","Idaho",26,95,0.595505617977528,0.853932584269663,89
"daily_deaths","status_quo","Idaho",27,80,0.420454545454545,0.738636363636364,88
"daily_deaths","status_quo","Idaho",27,90,0.48314606741573,0.831460674157303,89
"daily_deaths","status_quo","Idaho",27,95,0.573033707865168,0.865168539325843,89
"daily_deaths","status_quo","Idaho",28,80,0.413793103448276,0.67816091954023,87
"daily_deaths","status_quo","Idaho",28,90,0.522727272727273,0.806818181818182,88
"daily_deaths","status_quo","Idaho",28,95,0.568181818181818,0.875,88
"daily_deaths","status_quo","Illinois",0,80,0.551020408163265,0.714285714285714,49
"daily_deaths","status_quo","Illinois",0,90,0.73469387755102,0.857142857142857,49
"daily_deaths","status_quo","Illinois",0,95,0.795918367346939,0.897959183673469,49
"daily_deaths","status_quo","Illinois",1,80,0.666666666666667,0.873563218390805,87
"daily_deaths","status_quo","Illinois",1,90,0.816091954022989,0.908045977011494,87
"daily_deaths","status_quo","Illinois",1,95,0.862068965517241,0.942528735632184,87
"daily_deaths","status_quo","Illinois",2,80,0.701149425287356,0.850574712643678,87
"daily_deaths","status_quo","Illinois",2,90,0.772727272727273,0.920454545454545,88
"daily_deaths","status_quo","Illinois",2,95,0.818181818181818,0.943181818181818,88
"daily_deaths","status_quo","Illinois",3,80,0.701149425287356,0.827586206896552,87
"daily_deaths","status_quo","Illinois",3,90,0.804597701149425,0.931034482758621,87
"daily_deaths","status_quo","Illinois",3,95,0.885057471264368,0.954022988505747,87
"daily_deaths","status_quo","Illinois",4,80,0.655172413793103,0.827586206896552,87
"daily_deaths","status_quo","Illinois",4,90,0.772727272727273,0.909090909090909,88
"daily_deaths","status_quo","Illinois",4,95,0.852272727272727,0.954545454545455,88
"daily_deaths","status_quo","Illinois",5,80,0.689655172413793,0.816091954022989,87
"daily_deaths","status_quo","Illinois",5,90,0.806818181818182,0.909090909090909,88
"daily_deaths","status_quo","Illinois",5,95,0.875,0.943181818181818,88
"daily_deaths","status_quo","Illinois",6,80,0.64367816091954,0.804597701149425,87
"daily_deaths","status_quo","Illinois",6,90,0.784090909090909,0.886363636363636,88
"daily_deaths","status_quo","Illinois",6,95,0.806818181818182,0.931818181818182,88
"daily_deaths","status_quo","Illinois",7,80,0.681818181818182,0.829545454545455,88
"daily_deaths","status_quo","Illinois",7,90,0.761363636363636,0.920454545454545,88
"daily_deaths","status_quo","Illinois",7,95,0.852272727272727,0.943181818181818,88
"daily_deaths","status_quo","Illinois",8,80,0.724137931034483,0.804597701149425,87
"daily_deaths","status_quo","Illinois",8,90,0.829545454545455,0.909090909090909,88
"daily_deaths","status_quo","Illinois",8,95,0.875,0.931818181818182,88
"daily_deaths","status_quo","Illinois",9,80,0.586206896551724,0.816091954022989,87
"daily_deaths","status_quo","Illinois",9,90,0.704545454545455,0.920454545454545,88
"daily_deaths","status_quo","Illinois",9,95,0.784090909090909,0.943181818181818,88
"daily_deaths","status_quo","Illinois",10,80,0.666666666666667,0.839080459770115,87
"daily_deaths","status_quo","Illinois",10,90,0.727272727272727,0.931818181818182,88
"daily_deaths","status_quo","Illinois",10,95,0.818181818181818,0.943181818181818,88
"daily_deaths","status_quo","Illinois",11,80,0.701149425287356,0.850574712643678,87
"daily_deaths","status_quo","Illinois",11,90,0.816091954022989,0.942528735632184,87
"daily_deaths","status_quo","Illinois",11,95,0.852272727272727,0.943181818181818,88
"daily_deaths","status_quo","Illinois",12,80,0.662790697674419,0.813953488372093,86
"daily_deaths","status_quo","Illinois",12,90,0.793103448275862,0.908045977011494,87
"daily_deaths","status_quo","Illinois",12,95,0.862068965517241,0.931034482758621,87
"daily_deaths","status_quo","Illinois",13,80,0.655172413793103,0.735632183908046,87
"daily_deaths","status_quo","Illinois",13,90,0.75,0.909090909090909,88
"daily_deaths","status_quo","Illinois",13,95,0.829545454545455,0.920454545454545,88
"daily_deaths","status_quo","Illinois",14,80,0.689655172413793,0.747126436781609,87
"daily_deaths","status_quo","Illinois",14,90,0.758620689655172,0.873563218390805,87
"daily_deaths","status_quo","Illinois",14,95,0.816091954022989,0.919540229885057,87
"daily_deaths","status_quo","Illinois",15,80,0.609195402298851,0.735632183908046,87
"daily_deaths","status_quo","Illinois",15,90,0.701149425287356,0.885057471264368,87
"daily_deaths","status_quo","Illinois",15,95,0.781609195402299,0.908045977011494,87
"daily_deaths","status_quo","Illinois",16,80,0.620689655172414,0.71264367816092,87
"daily_deaths","status_quo","Illinois",16,90,0.738636363636364,0.852272727272727,88
"daily_deaths","status_quo","Illinois",16,95,0.806818181818182,0.886363636363636,88
"daily_deaths","status_quo","Illinois",17,80,0.632183908045977,0.632183908045977,87
"daily_deaths","status_quo","Illinois",17,90,0.724137931034483,0.804597701149425,87
"daily_deaths","status_quo","Illinois",17,95,0.781609195402299,0.896551724137931,87
"daily_deaths","status_quo","Illinois",18,80,0.609195402298851,0.666666666666667,87
"daily_deaths","status_quo","Illinois",18,90,0.793103448275862,0.781609195402299,87
"daily_deaths","status_quo","Illinois",18,95,0.850574712643678,0.873563218390805,87
"daily_deaths","status_quo","Illinois",19,80,0.574712643678161,0.666666666666667,87
"daily_deaths","status_quo","Illinois",19,90,0.71264367816092,0.747126436781609,87
"daily_deaths","status_quo","Illinois",19,95,0.816091954022989,0.839080459770115,87
"daily_deaths","status_quo","Illinois",20,80,0.505747126436782,0.620689655172414,87
"daily_deaths","status_quo","Illinois",20,90,0.597701149425287,0.735632183908046,87
"daily_deaths","status_quo","Illinois",20,95,0.735632183908046,0.839080459770115,87
"daily_deaths","status_quo","Illinois",21,80,0.540229885057471,0.620689655172414,87
"daily_deaths","status_quo","Illinois",21,90,0.67816091954023,0.781609195402299,87
"daily_deaths","status_quo","Illinois",21,95,0.747126436781609,0.850574712643678,87
"daily_deaths","status_quo","Illinois",22,80,0.597701149425287,0.586206896551724,87
"daily_deaths","status_quo","Illinois",22,90,0.659090909090909,0.772727272727273,88
"daily_deaths","status_quo","Illinois",22,95,0.715909090909091,0.806818181818182,88
"daily_deaths","status_quo","Illinois",23,80,0.597701149425287,0.586206896551724,87
"daily_deaths","status_quo","Illinois",23,90,0.715909090909091,0.75,88
"daily_deaths","status_quo","Illinois",23,95,0.761363636363636,0.818181818181818,88
"daily_deaths","status_quo","Illinois",24,80,0.597701149425287,0.586206896551724,87
"daily_deaths","status_quo","Illinois",24,90,0.701149425287356,0.735632183908046,87
"daily_deaths","status_quo","Illinois",24,95,0.724137931034483,0.816091954022989,87
"daily_deaths","status_quo","Illinois",25,80,0.563218390804598,0.597701149425287,87
"daily_deaths","status_quo","Illinois",25,90,0.632183908045977,0.724137931034483,87
"daily_deaths","status_quo","Illinois",25,95,0.724137931034483,0.793103448275862,87
"daily_deaths","status_quo","Illinois",26,80,0.563218390804598,0.574712643678161,87
"daily_deaths","status_quo","Illinois",26,90,0.689655172413793,0.758620689655172,87
"daily_deaths","status_quo","Illinois",26,95,0.781609195402299,0.804597701149425,87
"daily_deaths","status_quo","Illinois",27,80,0.528735632183908,0.586206896551724,87
"daily_deaths","status_quo","Illinois",27,90,0.620689655172414,0.71264367816092,87
"daily_deaths","status_quo","Illinois",27,95,0.724137931034483,0.781609195402299,87
"daily_deaths","status_quo","Illinois",28,80,0.528735632183908,0.528735632183908,87
"daily_deaths","status_quo","Illinois",28,90,0.586206896551724,0.689655172413793,87
"daily_deaths","status_quo","Illinois",28,95,0.701149425287356,0.804597701149425,87
"daily_deaths","status_quo","Indiana",0,80,0.730769230769231,0.730769230769231,52
"daily_deaths","status_quo","Indiana",0,90,0.769230769230769,0.884615384615385,52
"daily_deaths","status_quo","Indiana",0,95,0.788461538461538,0.961538461538462,52
"daily_deaths","status_quo","Indiana",1,80,0.855555555555556,0.855555555555556,90
"daily_deaths","status_quo","Indiana",1,90,0.922222222222222,0.922222222222222,90
"daily_deaths","status_quo","Indiana",1,95,0.922222222222222,0.966666666666667,90
"daily_deaths","status_quo","Indiana",2,80,0.788888888888889,0.866666666666667,90
"daily_deaths","status_quo","Indiana",2,90,0.833333333333333,0.966666666666667,90
"daily_deaths","status_quo","Indiana",2,95,0.888888888888889,0.966666666666667,90
"daily_deaths","status_quo","Indiana",3,80,0.822222222222222,0.855555555555556,90
"daily_deaths","status_quo","Indiana",3,90,0.877777777777778,0.966666666666667,90
"daily_deaths","status_quo","Indiana",3,95,0.9,0.977777777777778,90
"daily_deaths","status_quo","Indiana",4,80,0.755555555555556,0.877777777777778,90
"daily_deaths","status_quo","Indiana",4,90,0.822222222222222,0.955555555555556,90
"daily_deaths","status_quo","Indiana",4,95,0.9,0.955555555555556,90
"daily_deaths","status_quo","Indiana",5,80,0.766666666666667,0.844444444444444,90
"daily_deaths","status_quo","Indiana",5,90,0.877777777777778,0.922222222222222,90
"daily_deaths","status_quo","Indiana",5,95,0.933333333333333,0.955555555555556,90
"daily_deaths","status_quo","Indiana",6,80,0.8,0.855555555555556,90
"daily_deaths","status_quo","Indiana",6,90,0.877777777777778,0.933333333333333,90
"daily_deaths","status_quo","Indiana",6,95,0.9,0.944444444444444,90
"daily_deaths","status_quo","Indiana",7,80,0.744444444444444,0.811111111111111,90
"daily_deaths","status_quo","Indiana",7,90,0.855555555555556,0.922222222222222,90
"daily_deaths","status_quo","Indiana",7,95,0.9,0.944444444444444,90
"daily_deaths","status_quo","Indiana",8,80,0.744444444444444,0.811111111111111,90
"daily_deaths","status_quo","Indiana",8,90,0.788888888888889,0.866666666666667,90
"daily_deaths","status_quo","Indiana",8,95,0.855555555555556,0.944444444444444,90
"daily_deaths","status_quo","Indiana",9,80,0.711111111111111,0.788888888888889,90
"daily_deaths","status_quo","Indiana",9,90,0.844444444444444,0.922222222222222,90
"daily_deaths","status_quo","Indiana",9,95,0.888888888888889,0.933333333333333,90
"daily_deaths","status_quo","Indiana",10,80,0.714285714285714,0.758241758241758,91
"daily_deaths","status_quo","Indiana",10,90,0.824175824175824,0.879120879120879,91
"daily_deaths","status_quo","Indiana",10,95,0.901098901098901,0.945054945054945,91
"daily_deaths","status_quo","Indiana",11,80,0.692307692307692,0.791208791208791,91
"daily_deaths","status_quo","Indiana",11,90,0.802197802197802,0.868131868131868,91
"daily_deaths","status_quo","Indiana",11,95,0.824175824175824,0.934065934065934,91
"daily_deaths","status_quo","Indiana",12,80,0.681318681318681,0.747252747252747,91
"daily_deaths","status_quo","Indiana",12,90,0.813186813186813,0.846153846153846,91
"daily_deaths","status_quo","Indiana",12,95,0.835164835164835,0.901098901098901,91
"daily_deaths","status_quo","Indiana",13,80,0.648351648351648,0.681318681318681,91
"daily_deaths","status_quo","Indiana",13,90,0.769230769230769,0.813186813186813,91
"daily_deaths","status_quo","Indiana",13,95,0.824175824175824,0.912087912087912,91
"daily_deaths","status_quo","Indiana",14,80,0.67032967032967,0.67032967032967,91
"daily_deaths","status_quo","Indiana",14,90,0.78021978021978,0.78021978021978,91
"daily_deaths","status_quo","Indiana",14,95,0.835164835164835,0.868131868131868,91
"daily_deaths","status_quo","Indiana",15,80,0.637362637362637,0.659340659340659,91
"daily_deaths","status_quo","Indiana",15,90,0.769230769230769,0.78021978021978,91
"daily_deaths","status_quo","Indiana",15,95,0.791208791208791,0.846153846153846,91
"daily_deaths","status_quo","Indiana",16,80,0.633333333333333,0.633333333333333,90
"daily_deaths","status_quo","Indiana",16,90,0.755555555555556,0.722222222222222,90
"daily_deaths","status_quo","Indiana",16,95,0.822222222222222,0.833333333333333,90
"daily_deaths","status_quo","Indiana",17,80,0.626373626373626,0.648351648351648,91
